id,superficie_interior_m2,superficie_exterior_m2,numero_habitacions,numero_banos,ano_construccion,lonxitude,latitude,temperatura_media_mes_construccion,tipo_edificacion,calidade_materiais,cor_favorita_propietario,distancia_centro_km,distancia_escola_km,indice_criminalidade,acceso_transporte_publico,orientacion,eficiencia_enerxetica,numero_arboles_xardin,prezo_euros,ln_precio,total_area,ratio_exterior_interior,log_int_area,log_ext_area,area_per_room
26203,182.43,4.33,5,2,1971,-8.22,43.04,23.58,Apartamento,Alta,Verde,11.78,7.6,0.44,Regular,Este,A,0,150900,11.924379271639218,186.76000000000002,0.023735131283231924,5.21183312332626,1.6733512381777533,36.486000000000004
12098,217.15,118.91,1,3,2014,-8.06,42.31,6.56,Chalet adosado,Alta,Branco,16.2,12.18,0.77,Bo,Sur,C,10,310500,12.6459424009624,336.06,0.5475938291503568,5.385182899569618,4.786741461391342,217.15
896,135.41,14.08,2,3,1954,-7.49,42.08,23.65,Apartamento,Alta,Amarelo,4.64,1.02,0.35,Regular,Norte,A,0,180747,12.104859074952877,149.49,0.10398050365556459,4.915665056505029,2.71336936257981,67.705
29171,97.18,47.93,6,3,1944,-8.33,43.66,29.63,Apartamento,Media,Vermello,0.1,10.8,-0.26,Bo,Norte,D,0,50000,10.819798284210286,145.11,0.49320847911092813,4.586802528629907,3.8903907053010323,16.19666666666667
21883,101.29,0.0,6,3,2022,-8.53,43.04,21.11,Apartamento,Media,Verde,,6.51,0.03,Bo,Este,F,0,170301,12.045328610563029,101.29,0.0,4.627811916468916,0.0,16.881666666666668
18188,59.55,52.21,5,2,1954,-8.45,41.97,12.71,Apartamento,Baixa,Vermello,0.1,14.03,0.38,Regular,Norte,A,0,61726,11.030476715470552,111.75999999999999,0.8767422334172964,4.1034694699991014,3.9742463486082777,11.91
12197,265.63,1294.62,2,1,2007,-7.88,43.22,9.62,Casa,Alta,Azul,50.93,16.48,0.34,Bo,Norte,E,11,525616,13.172328089617306,1560.25,4.87377178782517,5.585861929545826,7.1667446240412565,132.815
1226,106.65,26.65,1,3,1981,-9.26,42.27,23.85,Apartamento,Media,Branco,21.76,19.86,0.33,Regular,Este,A,0,86038,11.362555960812962,133.3,0.24988279418659162,4.678885223810372,3.3196257279683437,106.65
15965,169.99,,2,2,2007,-7.53,43.5,6.41,Apartamento,Alta,Verde,1.61,,0.2,Bo,Este,D,0,121144,11.704743454241529,,,5.141605075260502,,84.995
6409,196.7,344.83,3,2,2015,-7.66,42.83,29.7,Casa,Baixa,Vermello,8.96,17.19,0.33,Bo,Sur,E,16,235923,12.37126499824539,541.53,1.7530757498729028,5.286750730176571,5.845947324836075,65.56666666666666
16085,302.62,1635.46,5,3,1974,-8.09,41.94,18.41,Casa,Media,Negro,25.79,0.05,0.01,Malo,Norte,D,9,558450,13.232922158637976,1938.08,5.404335470226687,5.715776919504569,7.400290651234938,60.524
12185,136.09,,4,2,1989,-7.75,43.44,20.15,Casa,Alta,Amarelo,16.26,10.47,0.63,Regular,Este,C,0,387185,12.866660476706084,,,4.920637644447809,,34.0225
18688,72.13,0.0,3,1,1982,-7.24,42.93,5.59,Apartamento,Media,Vermello,10.4,0.05,0.05,Bo,Este,G,0,102334,11.53600702441355,72.13,0.0,4.2922386792828595,0.0,24.043333333333333
4755,96.43,0.62,6,1,1975,-8.48,41.81,28.67,Apartamento,Baixa,Verde,0.1,25.52,0.44,Bo,Norte,A,0,89639,11.403556927914863,97.05000000000001,0.0064295343772684845,4.57913417143725,0.4824261492442927,16.07166666666667
11812,147.72,0.0,5,2,2012,-8.61,43.53,21.17,Apartamento,Media,Negro,1.0,2.86,0.53,Regular,Sur,E,0,143842,11.876477705995184,147.72,0.0,5.0020653434131885,0.0,29.544
22699,35.46,10.93,1,3,1965,-8.95,42.9,28.34,Apartamento,Alta,Amarelo,23.4,14.78,,Bo,Sur,E,0,120675,11.70086454721489,46.39,0.30823463056965594,3.596215769250517,2.479056236109825,35.46
6956,209.34,9.56,6,2,1953,-6.83,42.61,13.24,Chalet adosado,Media,Branco,6.84,6.35,0.29,Malo,Este,E,15,197038,12.19115695766989,218.9,0.045667335435177224,5.348725269091882,2.3570732782781154,34.89
6111,228.05,240.84,4,3,1989,-8.9,42.22,8.58,Casa,Media,Branco,70.13,5.05,0.09,Bo,Sur,A,13,358189,12.788818850854451,468.89,1.056084192063144,5.433940320332751,5.488276350471202,57.0125
24589,158.0,2355.13,2,1,1948,-8.11,43.04,9.35,Casa,Media,Verde,56.41,18.78,0.37,Bo,Este,D,13,385360,12.861935836276862,2513.13,14.905886075949368,5.0689042022202315,7.764775721517464,79.0
6762,162.31,412.85,1,2,1955,-8.26,43.32,13.08,Casa,Media,Negro,78.48,2.01,0.76,Bo,Este,A,14,238391,12.381671656563302,575.1600000000001,2.54358942763847,5.095650235088652,6.025503589331405,162.31
8620,206.52,89.15,2,2,2017,-7.06,43.63,27.26,Chalet adosado,Media,Verde,42.0,10.01,0.23,Bo,Sur,G,15,301509,12.616558462095202,295.67,0.43167731938795273,5.335227720568134,4.501474949649326,103.26
16534,30.0,0.0,2,3,2013,-7.78,42.22,15.42,Apartamento,Baixa,Azul,17.26,7.09,,Regular,Oeste,E,0,50000,10.819798284210286,30.0,0.0,3.4339872044851463,0.0,15.0
7963,,27.66,3,1,1993,-6.71,41.94,27.93,Apartamento,Alta,Azul,13.85,16.13,0.45,Bo,Norte,E,0,122982,11.719801413420367,,,,3.3555024224000256,
13593,84.89,90.97,6,1,2011,-8.44,42.28,23.64,Chalet adosado,Baixa,Azul,9.43,0.64,0.29,Bo,Norte,F,5,89661,11.403802323951833,175.86,1.0716220991871834,4.453067407778134,4.521462436914606,14.148333333333333
14401,60.48,16.0,6,2,1964,-8.47,43.67,11.0,Apartamento,Alta,Amarelo,20.66,19.41,0.46,Malo,Sur,D,0,119988,11.69515535089587,76.47999999999999,0.2645502645502646,4.118711918670395,2.833213344056216,10.08
14968,,0.0,6,1,1984,-7.14,43.74,21.38,Apartamento,Media,Branco,0.1,13.64,0.4,Bo,Oeste,C,0,99413,11.507048227797352,,,,0.0,
22803,177.62,25.83,6,1,2004,-7.72,42.51,14.34,Apartamento,Alta,Amarelo,3.78,3.37,0.33,Bo,Este,F,0,134133,11.806594579266132,203.45,0.14542281274631233,5.18526064425574,3.2895206644375325,29.603333333333335
4861,143.6,,5,2,1982,-6.87,42.15,19.74,Casa,Media,Vermello,35.05,8.06,,Bo,Oeste,F,18,305841,12.630823907715902,,,4.973971309724664,,28.72
15443,126.42,1709.61,5,2,1942,-7.14,43.12,28.51,Casa,Alta,Branco,12.95,6.13,0.07,Regular,Oeste,C,12,352269,12.772153206005761,1836.03,13.523255813953487,4.847488716688342,7.444605311031617,25.284
10668,31.83,0.0,4,1,1967,-7.4,43.77,15.47,Apartamento,Media,Vermello,11.31,18.78,0.28,Bo,Este,G,0,54894,10.913177548668832,31.83,0.0,3.4913427315135013,0.0,7.9575
20341,199.68,1078.56,1,1,2016,-8.13,42.42,13.59,Casa,Baixa,Amarelo,50.54,15.66,0.11,Bo,Oeste,C,0,382601,12.854750563366158,1278.24,5.4014423076923075,5.301711599616052,6.984308829697913,199.68
12166,115.91,191.11,5,2,1950,-7.21,43.15,27.82,Chalet adosado,Alta,Vermello,7.0,1.04,0.4,Regular,Este,F,10,194335,12.177343898697302,307.02,1.6487792252609785,4.761404408018728,5.258068124640351,23.182
26255,59.55,23.65,6,3,1970,-7.08,43.26,7.74,Apartamento,Media,Branco,8.11,0.05,0.29,Malo,Este,B,0,125097,11.736852709116974,83.19999999999999,0.3971452560873216,4.1034694699991014,3.204776900488699,9.924999999999999
6267,259.11,1662.64,1,1,1997,-7.68,42.4,9.65,Casa,Media,Negro,8.63,6.24,0.1,Bo,Norte,B,14,572773,13.258246502536915,1921.75,6.4167342055497665,5.561104618466798,7.416763251821103,259.11
10415,165.72,49.9,3,3,1996,-6.99,41.84,12.73,Apartamento,Alta,Branco,0.95,23.18,0.45,Regular,Sur,A,0,125216,11.737803511178097,215.62,0.3011103065411537,5.116315758565002,3.929862923556477,55.24
15131,93.2,0.0,2,1,1940,-7.36,42.48,16.0,Apartamento,Alta,Verde,6.25,12.6,,Bo,Este,E,0,75150,11.22725470181248,93.2,0.0,4.545420181582317,0.0,46.6
26038,102.56,661.25,5,2,1980,-7.94,41.89,13.82,Casa,Media,Amarelo,,,0.09,Malo,Este,E,17,209683,12.253356914503618,763.81,6.447445397815913,4.640151154883337,6.495643128152179,20.512
293,123.59,8.59,4,1,2009,-8.14,42.43,24.86,Casa,Media,Amarelo,0.1,11.73,0.51,Malo,Este,A,0,113007,11.635213891648704,132.18,0.06950400517841249,4.825028346310772,2.2607208888953467,30.8975
3797,74.69,0.0,6,3,1959,-8.06,43.11,29.06,Apartamento,Alta,Verde,17.79,5.96,0.43,Regular,Sur,E,0,115780,11.659455754666002,74.69,0.0,4.326646051321076,0.0,12.448333333333332
10420,57.36,822.51,4,3,2003,-7.01,42.31,18.35,Casa,Baixa,Azul,45.28,12.77,0.39,Malo,Norte,B,0,175092,12.073072540318925,879.87,14.339435146443515,4.066630723654585,6.713575692834798,14.34
20939,42.83,0.0,4,2,1961,-7.42,43.72,22.4,Apartamento,Baixa,Vermello,20.33,11.49,,Regular,Este,E,0,50000,10.819798284210286,42.83,0.0,3.780318514430718,0.0,10.7075
15468,109.89,6.86,2,1,2013,-8.06,43.7,14.12,Apartamento,Media,Amarelo,16.31,0.05,0.32,Bo,Norte,D,0,190326,12.156498924460196,116.75,0.062426062426062426,4.708538718965125,2.061786606441115,54.945
3905,54.25,20.12,5,1,1993,-6.9,42.78,24.75,Apartamento,Media,Negro,18.71,18.23,0.27,Bo,Norte,D,0,91807,11.42745471878109,74.37,0.3708755760368664,4.0118683403978626,3.050220458838061,10.85
28832,313.78,59.14,2,1,1940,-9.0,43.46,17.6,Chalet adosado,Baixa,Azul,84.11,7.07,0.43,Bo,Este,D,2,320356,12.677191277928795,372.91999999999996,0.18847600229460132,5.751873982123454,4.096675177560383,156.89
20865,84.49,1133.18,3,1,1973,-7.66,43.39,27.21,Casa,Baixa,Vermello,,0.05,0.36,Bo,Oeste,C,3,217393,12.289466654392346,1217.67,13.412001420286426,4.448399410038142,7.033665201850129,28.16333333333333
9467,239.12,46.56,2,1,1985,-7.06,42.92,22.14,Chalet adosado,Baixa,Azul,71.88,13.87,0.65,Bo,Oeste,F,10,183586,12.120443948561439,285.68,0.19471395115423218,5.481138798383642,3.861992071822581,119.56
12657,183.83,1651.19,4,2,2013,-6.99,42.61,6.72,Casa,Media,Verde,0.1,13.55,0.37,Malo,Este,C,15,420115,12.948286142602173,1835.02,8.982157428058532,5.219436483694589,7.409856959574076,45.9575
14569,254.2,1087.24,1,2,2015,-9.02,43.17,27.36,Casa,Baixa,Vermello,51.82,10.39,0.65,Bo,Norte,C,5,348358,12.760988836208917,1341.44,4.277104642014162,5.542047551470635,6.992316991325175,254.2
29652,118.61,0.0,3,1,1985,-9.18,42.14,10.84,Apartamento,Media,Amarelo,20.1,10.65,0.33,Regular,Oeste,E,0,111120,11.61837497666779,118.61,0.0,4.784236450061373,0.0,39.53666666666667
28679,69.7,0.0,1,2,1991,-7.61,42.45,8.23,Apartamento,Media,Azul,,16.91,0.29,Bo,Norte,D,0,50000,10.819798284210286,69.7,0.0,4.258445572902527,0.0,69.7
27683,124.36,0.0,2,3,1943,-7.34,43.55,18.61,Apartamento,Alta,Vermello,3.51,0.05,0.22,Bo,Oeste,B,0,184827,12.127180941863974,124.36,0.0,4.831189598047765,0.0,62.18
11016,153.68,0.0,6,3,2009,-8.71,42.14,5.77,Apartamento,Media,Vermello,10.37,11.3,0.73,Bo,Oeste,A,0,144862,11.883543747185572,153.68,0.0,5.041358466739096,0.0,25.613333333333333
27257,149.17,0.0,5,3,1986,-7.79,43.18,14.25,Apartamento,Baixa,Negro,18.5,16.89,0.23,Bo,Norte,D,0,169011,12.03772499730157,149.17,0.0,5.011767985692189,0.0,29.833999999999996
20349,98.71,138.37,4,2,1967,-7.33,42.49,19.5,Chalet adosado,Baixa,Vermello,65.96,18.77,0.11,Bo,Sur,D,5,117830,11.677006673474395,237.07999999999998,1.401783000709148,4.602265972840701,4.937132267131418,24.6775
21465,126.84,52.34,3,3,1994,-7.26,42.69,5.28,Apartamento,Media,Azul,10.95,19.09,0.25,Bo,Sur,G,0,143062,11.871040371664787,179.18,0.41264585304320406,4.850779482017964,3.9766865187538682,42.28
26312,199.39,2765.52,2,3,2010,-6.78,42.42,18.8,Casa,Alta,Azul,61.89,16.52,0.33,Bo,Sur,E,4,572997,13.25863750528939,2964.91,13.869903204774563,5.300265467766052,7.925345491663198,99.695
19853,281.66,2313.61,3,1,2015,-8.74,42.31,8.06,Casa,Alta,Negro,51.3,13.69,0.54,Bo,Norte,G,12,641364,13.371353996620087,2595.27,8.214194418802812,5.644244761940005,7.746996485805577,93.88666666666667
7703,208.37,46.02,2,1,1968,-7.23,43.19,8.11,Chalet adosado,Baixa,Vermello,35.27,11.93,0.5,Bo,Sur,A,12,183271,12.118726667113185,254.39000000000001,0.22085712914527045,5.34410302169717,3.8505730431119236,104.185
24387,230.5,,6,3,1994,-8.59,43.53,29.35,Casa,Alta,Amarelo,14.04,11.68,0.68,Regular,Oeste,D,6,670237,13.41538815217068,,,5.444579873526289,,38.416666666666664
16435,149.79,1.38,3,2,1957,-8.69,42.34,25.07,Apartamento,Baixa,Azul,14.29,13.16,0.22,Regular,Sur,D,0,90413,11.412154401646209,151.17,0.009212898057280192,5.0158881403777045,0.8671004876833832,49.93
4637,195.62,92.6,2,3,1946,-9.13,42.98,11.61,Chalet adosado,Media,Negro,20.46,0.12,0.22,Bo,Norte,A,3,290852,12.580573263880865,288.22,0.47336673141805535,5.281272931938778,4.539030383483547,97.81
22428,296.05,176.86,1,2,1971,-8.78,43.16,24.18,Chalet adosado,Alta,Azul,,15.1,0.27,Regular,Norte,C,15,386125,12.863919020052426,472.91,0.5973990879918932,5.69390047480175,5.180996723971494,296.05
19734,177.8,1325.94,1,2,2023,-6.72,41.88,27.43,Casa,Alta,Negro,42.0,17.51,0.79,Regular,Oeste,D,15,289665,12.576483814080799,1503.74,7.4574803149606295,5.186267862739414,7.190630818539831,177.8
2789,236.33,23.83,2,2,1970,-6.73,41.92,22.21,Chalet adosado,Baixa,Branco,18.53,20.35,0.37,Bo,Oeste,F,14,133708,11.803421075708558,260.16,0.10083358016333092,5.469451577701415,3.2120525995200753,118.165
6269,86.32,2635.78,4,3,1946,-7.2,41.82,17.81,Casa,Media,Branco,17.3,3.84,0.45,Regular,Oeste,E,8,359672,12.792950564314253,2722.1000000000004,30.534986098239116,4.4695795316817435,7.877313754734931,21.58
13094,75.43,0.0,6,3,1958,-7.46,43.55,13.15,Apartamento,Baixa,Verde,6.77,13.74,0.34,Bo,Sur,E,0,134742,11.811124539369949,75.43,0.0,4.336375289254793,0.0,12.571666666666667
1181,,2322.09,5,1,1964,-7.34,43.02,21.17,Casa,Alta,Verde,21.57,16.2,0.21,Bo,Este,D,18,540199,13.199694720340652,,,,7.750653475024654,
25707,291.61,,4,2,2000,-6.75,43.06,17.52,Chalet adosado,Baixa,Verde,56.04,2.7,0.32,Malo,Norte,C,15,294058,12.591535706459336,,,5.678840664351991,,72.9025
62,182.99,2480.07,5,3,2006,-7.03,42.0,20.48,Casa,Media,Azul,6.25,16.32,0.6,Bo,Norte,C,17,462908,13.045285769474555,2663.0600000000004,13.55303568501011,5.214881408306002,7.816445197723447,36.598
25371,83.58,71.72,6,3,1962,-6.87,42.66,23.42,Apartamento,Media,Amarelo,20.94,25.3,0.15,Bo,Oeste,C,0,113813,11.642320815954777,155.3,0.8581000239291696,4.437697832044343,4.286616449869223,13.93
14558,174.94,2731.76,2,3,1971,-7.12,41.98,17.19,Casa,Baixa,Vermello,78.53,0.05,0.31,Malo,Norte,A,11,440265,12.995134368685001,2906.7000000000003,15.615410998056477,5.170143027824529,7.913067366484787,87.47
10050,278.76,169.91,1,3,1990,-8.33,42.25,14.34,Chalet adosado,Baixa,Vermello,29.16,10.44,0.64,Malo,Oeste,B,14,246371,12.414597867820765,448.66999999999996,0.6095207346821638,5.633932092755121,5.141137102160414,278.76
15623,84.74,455.46,4,1,1941,-7.62,43.5,14.45,Casa,Media,Vermello,32.53,10.67,0.35,Bo,Norte,G,11,144076,11.878103157867375,540.1999999999999,5.374793485957045,4.451319461169831,6.123501072975731,21.185
23522,209.25,976.59,1,3,1942,-9.0,41.84,19.29,Casa,Alta,Vermello,53.78,13.53,0.47,Regular,Sur,C,14,376360,12.838304068147675,1185.8400000000001,4.667096774193548,5.3482972988530575,6.885090359232444,209.25
5423,119.65,346.71,6,3,1987,-8.89,41.92,27.54,Casa,Baixa,Negro,9.58,2.03,0.34,Bo,Sur,D,6,199613,12.204140780680348,466.36,2.8977016297534472,4.792893792071041,5.851368799025897,19.941666666666666
11686,251.01,71.15,6,1,1988,-9.04,42.71,18.98,Chalet adosado,Alta,Verde,6.49,18.18,0.61,Malo,Norte,C,2,335119,12.722243955620916,322.15999999999997,0.28345484243655633,5.529468769263775,4.27874728521988,41.835
15903,63.13,0.0,2,2,1959,-9.15,41.82,26.29,Chalet adosado,Baixa,Azul,16.84,13.03,0.19,Bo,Sur,B,0,87051,11.374260920233958,63.13,0.0,4.160912273160772,0.0,31.565
16178,270.29,2651.47,1,2,1982,-8.17,43.08,5.53,Casa,Media,Negro,26.87,0.05,0.35,Bo,Norte,D,18,695839,13.452875027831466,2921.7599999999998,9.809722890229011,5.603188359420499,7.883246560339353,270.29
1460,85.99,2354.68,3,1,2009,-7.09,43.4,18.78,Casa,Media,Branco,43.27,7.54,0.27,Bo,Norte,E,14,420269,12.948652640858269,2440.6699999999996,27.38318409117339,4.46579316951945,7.764584712117099,28.66333333333333
16249,156.76,2732.67,5,2,1952,-7.98,41.86,26.69,Casa,Media,Negro,46.19,4.65,0.18,Regular,Oeste,C,10,447791,13.012084117868852,2889.4300000000003,17.43218933401378,5.061074890854325,7.913400307731051,31.351999999999997
17106,57.12,0.0,1,2,1972,-8.21,42.4,10.65,Apartamento,Alta,Vermello,20.09,18.45,0.27,Regular,Este,E,0,115519,11.657198954126653,57.12,0.0,4.062509838702082,0.0,57.12
15320,119.25,7.91,1,2,2012,-7.23,43.0,11.96,Apartamento,Alta,Vermello,24.85,2.59,0.38,Bo,Oeste,B,0,94676,11.458226377447845,127.16,0.06633123689727463,4.78957290898587,2.187174241482718,119.25
5359,50.31,,4,3,1984,-8.76,43.02,10.83,Apartamento,Baixa,Negro,8.48,10.96,0.13,Bo,Este,E,0,50000,10.819798284210286,,,3.9378856649538734,,12.5775
29807,164.89,1711.96,6,3,1966,-8.29,42.69,27.09,Casa,Baixa,Vermello,63.73,23.21,,Bo,Oeste,A,17,351613,12.770289261975416,1876.85,10.382436776032508,5.1113249181041835,7.445978147205016,27.481666666666666
26606,108.41,0.0,6,3,2016,-8.42,43.01,24.77,Apartamento,Alta,Verde,2.02,0.05,0.36,Malo,Norte,B,0,196857,12.190237935627378,108.41,0.0,4.695102293488699,0.0,18.06833333333333
2187,71.6,2801.75,2,2,2020,-7.15,43.38,16.11,Casa,Media,Azul,66.7,22.61,0.52,Bo,Sur,D,3,433668,12.980036849288615,2873.35,39.13058659217877,4.28496492183075,7.938356357033703,35.8
27873,285.01,432.43,6,3,2008,-6.74,43.1,17.32,Casa,Media,Azul,40.01,1.29,0.36,Bo,Este,F,16,397164,12.892107090452916,717.44,1.5172450089470546,5.656026775243555,6.071730306826638,47.501666666666665
7337,118.46,0.0,4,1,2003,-8.83,42.28,7.9,Apartamento,Alta,Amarelo,5.71,13.97,0.28,Bo,Este,A,0,167401,12.028153384397445,118.46,0.0,4.7829815873041595,0.0,29.615
10996,92.89,187.75,2,2,2011,-8.2,42.38,27.04,Chalet adosado,Media,Branco,13.61,11.9,0.16,Bo,Este,E,8,143216,11.872116241546403,280.64,2.021207880288513,4.542123884270456,5.240423388129134,46.445
453,64.05,32.81,3,2,1948,-7.92,43.43,16.19,Apartamento,Alta,Vermello,18.35,28.28,0.31,Bo,Sur,E,0,77872,11.262834573576976,96.86,0.5122560499609681,4.1751562049585145,3.520756616719795,21.349999999999998
17214,39.84,0.22,4,2,1954,-7.68,43.12,13.39,Apartamento,Alta,Branco,0.74,1.18,0.46,Bo,Sur,G,0,50000,10.819798284210286,40.06,0.005522088353413654,3.7096619932964647,0.1988508587451652,9.96
29564,44.53,0.0,2,3,1940,-9.0,42.25,19.73,Apartamento,Media,Verde,1.1,11.87,0.18,Bo,Oeste,C,0,110444,11.612272938470927,44.53,0.0,3.818371449346691,0.0,22.265
9779,274.66,166.19,3,2,2024,-7.86,42.63,7.43,Chalet adosado,Media,Branco,31.51,17.34,0.71,Bo,Sur,G,4,266846,12.494430739427957,440.85,0.6050753659069394,5.619168222266293,5.119130890249554,91.55333333333334
1396,172.19,2338.96,6,2,2009,-7.8,42.6,26.68,Casa,Alta,Branco,68.26,20.65,0.66,Regular,Sur,A,16,515246,13.152401676319453,2511.15,13.583599512166792,5.154389257740952,7.757889114188549,28.698333333333334
14952,171.42,0.0,3,3,1971,-8.97,42.98,13.77,Apartamento,Media,Verde,3.58,17.57,0.47,Malo,Este,D,0,144340,11.879933834688728,171.42,0.0,5.1499333607817785,0.0,57.13999999999999
15459,124.03,,2,1,2012,-7.02,42.08,5.53,Apartamento,Media,Azul,2.44,11.94,0.29,Bo,Sur,F,0,102362,11.536280598167808,,,4.828553708506909,,62.015
10027,99.94,2101.43,6,2,1958,-7.38,43.13,18.09,Casa,Media,Amarelo,2.53,10.32,0.82,Bo,Oeste,D,2,361111,12.796943438505133,2201.37,21.026916149689814,4.614526280912116,7.650849097594877,16.656666666666666
29391,124.82,7.81,4,1,1986,-8.01,42.08,28.64,Apartamento,Alta,Verde,21.62,14.53,0.25,Bo,Norte,F,0,112534,11.631019563352696,132.63,0.06257010094536132,4.834852314141884,2.175887439948088,31.205
3890,67.5,55.65,4,2,1961,-8.61,43.17,7.73,Chalet adosado,Media,Branco,41.84,,0.04,Bo,Oeste,D,3,129653,11.772624642785528,123.15,0.8244444444444444,4.22683374526818,4.036891987474015,16.875
10867,147.45,1727.83,6,1,1950,-8.97,42.99,26.29,Casa,Baixa,Branco,77.69,8.47,0.74,Bo,Sur,G,4,243091,12.401195251494524,1875.28,11.718073923363853,5.000248201209769,7.455200158119393,24.575
24689,113.12,24.65,2,2,1941,-9.21,42.96,21.85,Apartamento,Baixa,Negro,21.28,10.03,0.09,Bo,Este,E,0,135357,11.81567839931718,137.77,0.21791018387553038,4.737250526345299,3.2445435716167785,56.56
15123,118.39,2142.42,6,1,1982,-7.72,43.1,17.09,Casa,Alta,Branco,12.63,18.34,0.42,Bo,Norte,C,13,452854,13.023327264925756,2260.81,18.096291916547006,4.782395445357297,7.6701579632048515,19.731666666666666
17427,117.5,0.0,6,1,2015,-7.22,42.97,29.67,Apartamento,Media,Branco,14.1,16.85,0.36,Regular,Sur,B,0,173951,12.066534678070761,117.5,0.0,4.774912960575186,0.0,19.583333333333332
597,71.86,314.39,6,2,1966,-9.04,42.31,13.85,Casa,Media,Amarelo,18.42,0.05,0.08,Regular,Norte,B,5,181572,12.109413055681502,386.25,4.37503478986919,4.288539791580417,5.753809968255849,11.976666666666667
5621,30.0,0.0,4,2,1948,-6.78,43.62,5.14,Apartamento,Baixa,Azul,20.17,20.86,-0.03,Malo,Oeste,E,0,50000,10.819798284210286,30.0,0.0,3.4339872044851463,0.0,7.5
21677,,0.0,6,3,1942,-8.12,42.42,18.62,Apartamento,Media,Azul,8.17,3.92,0.21,Regular,Sur,C,0,50000,10.819798284210286,,,,0.0,
13044,80.05,0.0,4,2,1976,-8.63,42.85,28.95,Apartamento,Alta,Verde,10.08,15.09,0.52,Bo,Sur,D,0,121630,11.708747150234526,80.05,0.0,4.395066248181685,0.0,20.0125
27707,198.13,958.66,4,2,2005,-7.47,43.03,28.52,Casa,Baixa,Azul,21.13,17.29,,Bo,Este,C,17,214805,12.277490574187622,1156.79,4.838540352293949,5.293957877770584,6.866579055063389,49.5325
23434,67.69,6.63,6,3,1951,-6.75,43.1,13.56,Apartamento,Alta,Azul,12.46,10.23,-0.07,Malo,Oeste,D,0,82315,11.31832077846244,74.32,0.09794652090412173,4.2296036282257905,2.0320878452963655,11.281666666666666
11056,153.42,74.7,5,1,1948,-8.32,42.2,16.19,Chalet adosado,Alta,Branco,40.74,13.71,0.31,Bo,Oeste,F,11,189796,12.15371035892135,228.12,0.4868987094251076,5.03967616288067,4.3267781604434035,30.683999999999997
23193,69.26,12.21,2,3,2001,-8.83,42.85,16.24,Apartamento,Media,Vermello,1.37,20.66,0.61,Malo,Este,C,0,105536,11.56681688131404,81.47,0.1762922321686399,4.252202646837681,2.580974118534234,34.63
5640,83.98,1713.55,5,3,1962,-7.93,42.61,7.35,Casa,Alta,Verde,14.5,0.05,0.07,Bo,Este,D,18,336498,12.726350456294302,1797.53,20.404262919742795,4.442415934686665,7.446905934499031,16.796
4850,107.31,50.14,5,2,1949,-9.16,41.85,10.76,Apartamento,Media,Verde,2.81,9.21,0.26,Bo,Oeste,D,0,131759,11.788737364851523,157.45,0.4672444320193831,4.684997485847646,3.9345669698630408,21.462
3300,127.19,2118.8,3,2,2014,-9.11,43.42,24.9,Casa,Baixa,Branco,33.52,19.99,0.2,Malo,Norte,F,17,383267,12.856489762363056,2245.9900000000002,16.658542338234138,4.8535135383240435,7.659077023593155,42.39666666666667
65,96.24,0.0,1,2,1951,-8.88,42.55,17.93,Apartamento,Baixa,Branco,12.4,10.62,0.41,Malo,Norte,E,0,50000,10.819798284210286,96.24,0.0,4.577182149447923,0.0,96.24
27146,177.84,653.64,6,3,1940,-7.9,41.86,26.89,Apartamento,Alta,Verde,41.24,7.87,0.5,Bo,Sur,B,16,336451,12.726210773018472,831.48,3.6754385964912277,5.18649155136578,6.484085466219126,29.64
16821,30.0,0.0,3,3,1965,-8.21,43.18,14.86,Apartamento,Media,Negro,14.68,6.96,0.09,Bo,Oeste,E,0,123558,11.72447405376571,30.0,0.0,3.4339872044851463,0.0,10.0
13458,140.44,4.16,3,3,1969,-8.75,43.37,29.55,Apartamento,Media,Azul,2.75,0.05,0.1,Bo,Norte,D,0,170310,12.045381456461467,144.6,0.02962119054400456,4.951875598889333,1.6409365794934714,46.81333333333333
21403,246.38,2474.42,2,2,1993,-7.72,43.02,28.65,Casa,Baixa,Amarelo,66.76,12.06,0.41,Bo,Sur,C,11,469639,13.059721722744149,2720.8,10.043104148063966,5.510925615946864,7.814165357575586,123.19
